Respondent_ID,Age,Gender,Region,Segment,Primary_Passion,Secondary_Passion,Key_Behavior_1,Key_Behavior_2,Social_Media_Hours_Day,Online_Shopping_Month,Avg_Order_Value,Brand_Switches_Year,Influencer_Trust,Sustainability_Score,Price_Sensitivity,Quality_Willingness_Pay,Experience_Over_Things,TikTok_User,Instagram_User,YouTube_Hours_Week,Podcast_Listener,Traditional_TV,Fast_Fashion_Buyer,Resale_Platform_User,Subscription_Services,Impulse_Buyer_Score
GZ00146,18,Non-binary,Territories,Creative Expressors,Music,Music,Brand as identity,Unique purchases,4.1,3,116.41,4,1,1,2,3,1,1,1,29.4,1,1,1,1,2,4
GZ00147,23,Male,Saskatchewan,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,6.6,6,175.89,6,1,3,1,2,5,1,0,18.8,1,1,1,1,3,3
GZ00148,23,Non-binary,Saskatchewan,Eco Warriors,Environment,Environment,Buy sustainable,Conscious consumption,7.8,14,84.37,7,1,2,5,5,4,0,1,14.5,1,1,0,1,7,1
GZ00149,22,Non-binary,Manitoba,Wellness Focused,Mindfulness,Nutrition,Premium health products,Self-care priority,4.4,17,89.81,7,3,1,5,5,2,0,1,11.3,1,0,0,1,7,5
GZ00150,25,Non-binary,Quebec,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,6.0,7,33.32,7,1,5,1,1,5,0,0,15.9,0,1,1,0,2,2
GZ00151,22,Male,Territories,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,7.6,10,74.04,10,3,5,1,4,5,1,1,6.7,0,1,1,1,1,2
GZ00152,25,Non-binary,Alberta,Creative Expressors,Fashion,Art,Brand as identity,Unique purchases,3.2,12,184.97,10,3,4,3,4,2,1,1,20.9,1,0,0,1,3,5
GZ00153,24,Female,Atlantic,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,7.4,3,129.25,9,4,5,5,3,4,1,0,18.0,0,1,0,0,7,2
GZ00154,20,Female,Saskatchewan,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,6.4,15,32.65,3,2,5,1,4,5,0,1,9.5,0,1,1,1,3,3
GZ00155,22,Male,Territories,Side Hustlers,Learning,Finance,Value-conscious,ROI-focused,3.7,8,99.9,14,1,2,3,4,2,1,1,11.9,0,1,0,0,1,3
GZ00156,21,Female,Alberta,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,3.1,12,191.23,5,3,1,3,3,4,1,0,17.0,1,0,1,1,6,3
GZ00157,19,Female,Saskatchewan,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,5.7,12,33.49,2,2,4,2,3,1,1,0,9.8,1,0,0,0,5,3
GZ00158,22,Male,Alberta,Experience Seekers,Music Festivals,Food,Spend on experiences,FOMO-driven,4.4,13,38.66,10,1,5,4,5,4,0,0,10.6,0,0,1,0,3,3
GZ00159,19,Non-binary,Territories,Digital Natives,Streaming,Social Media,High online shopping,Influencer-driven,2.1,18,199.46,5,1,2,4,5,1,1,1,20.6,0,1,1,0,4,2
GZ00160,23,Female,Atlantic,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,4.9,10,177.24,1,1,1,2,2,5,1,0,13.7,0,0,0,1,4,4
GZ00161,25,Non-binary,Alberta,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,3.8,3,149.64,12,4,4,1,4,2,1,0,6.6,1,0,0,1,2,2
GZ00162,24,Non-binary,Atlantic,Eco Warriors,Environment,Activism,Buy sustainable,Conscious consumption,3.0,9,104.58,12,2,5,3,5,1,1,0,23.6,0,1,1,0,4,4
GZ00163,20,Male,British Columbia,Digital Natives,Social Media,Social Media,High online shopping,Influencer-driven,3.1,16,53.63,10,4,3,3,2,5,0,1,19.9,0,1,0,1,5,5
GZ00164,19,Male,Territories,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,4.8,10,37.06,0,1,4,3,2,5,1,1,25.2,1,1,1,1,1,3
GZ00165,18,Female,Alberta,Wellness Focused,Mental Health,Nutrition,Premium health products,Self-care priority,3.3,5,178.18,13,4,2,4,5,1,1,1,22.3,1,0,0,0,0,1
GZ00166,22,Non-binary,Saskatchewan,Creative Expressors,Art,Music,Brand as identity,Unique purchases,2.8,6,142.07,9,2,3,4,2,2,1,1,10.1,0,0,1,0,7,5
GZ00167,20,Male,Quebec,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,3.5,5,97.8,4,1,1,3,1,2,1,1,28.7,0,1,1,0,2,2
GZ00168,18,Female,British Columbia,Experience Seekers,Music Festivals,Travel,Spend on experiences,FOMO-driven,3.1,11,180.28,3,3,5,1,1,2,0,1,7.3,0,0,0,1,2,1
GZ00169,19,Male,Quebec,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,6.5,7,196.47,13,4,5,3,2,5,1,0,26.9,0,1,0,0,4,1
GZ00170,24,Non-binary,Territories,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,2.9,12,128.9,3,4,3,2,3,5,1,1,13.8,0,0,1,1,3,1
GZ00171,22,Male,Alberta,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,5.3,12,65.42,1,3,2,5,5,3,0,1,12.4,0,1,1,1,7,2
GZ00172,18,Male,Atlantic,Creative Expressors,Music,Art,Brand as identity,Unique purchases,4.2,17,46.19,0,3,1,5,3,1,1,0,9.7,0,1,1,0,7,3
GZ00173,23,Female,Quebec,Creative Expressors,Self-Expression,Music,Brand as identity,Unique purchases,3.9,4,99.93,1,1,4,3,5,3,0,0,7.6,0,1,1,1,3,5
GZ00174,19,Female,Atlantic,Wellness Focused,Mindfulness,Nutrition,Premium health products,Self-care priority,7.7,5,37.56,13,2,3,2,2,3,0,0,22.7,1,0,1,0,1,2
GZ00175,18,Non-binary,Ontario,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,5.0,5,88.4,13,5,5,4,5,5,0,1,27.6,0,0,1,0,0,5
GZ00176,22,Non-binary,Quebec,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,4.4,13,62.03,9,5,5,5,1,5,0,0,5.6,1,0,0,1,5,3
GZ00177,22,Male,Atlantic,Side Hustlers,Learning,Entrepreneurship,Value-conscious,ROI-focused,4.0,5,129.58,4,1,4,4,2,2,1,1,9.8,0,0,1,0,3,5
GZ00178,22,Non-binary,Alberta,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,3.3,17,59.91,9,2,2,3,5,2,1,0,13.6,1,0,0,0,6,2
GZ00179,21,Female,Ontario,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,4.0,7,199.72,9,1,2,4,1,1,1,0,11.7,0,0,0,1,3,3
GZ00180,23,Male,Manitoba,Side Hustlers,Finance,Entrepreneurship,Value-conscious,ROI-focused,2.5,11,185.59,5,1,1,4,2,4,0,1,19.1,1,1,0,1,4,5
GZ00181,22,Female,Manitoba,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,3.7,14,30.74,12,1,3,2,5,2,1,0,7.7,1,0,0,0,0,3
GZ00182,24,Male,Manitoba,Creative Expressors,Art,Art,Brand as identity,Unique purchases,7.0,5,33.8,9,5,1,4,5,2,0,0,7.4,0,0,1,1,3,5
GZ00183,22,Non-binary,Territories,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,7.7,2,175.71,11,5,5,3,3,1,1,1,23.3,0,1,1,0,5,1
GZ00184,21,Non-binary,Ontario,Wellness Focused,Mental Health,Fitness,Premium health products,Self-care priority,6.4,10,53.74,8,1,5,5,5,1,1,1,6.8,1,0,1,0,1,2
GZ00185,22,Female,Atlantic,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,6.7,16,62.56,12,1,4,5,3,2,0,1,14.0,1,0,1,0,2,3
GZ00186,24,Female,Atlantic,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,6.3,5,82.83,11,2,1,5,5,1,1,1,17.4,1,1,1,0,5,3
GZ00187,19,Female,Manitoba,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,4.2,19,177.87,8,5,2,3,3,1,1,1,8.1,0,0,1,0,3,5
GZ00188,23,Male,Alberta,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,2.8,18,116.25,8,2,1,5,5,2,1,1,17.4,1,1,1,1,4,5
GZ00189,19,Male,Manitoba,Digital Natives,Streaming,Gaming,High online shopping,Influencer-driven,7.5,12,66.2,11,2,4,5,4,1,1,1,27.7,0,0,0,1,7,5
GZ00190,19,Male,Saskatchewan,Wellness Focused,Nutrition,Mental Health,Premium health products,Self-care priority,4.2,6,84.12,13,2,2,1,4,1,1,0,9.9,1,1,1,1,4,1
GZ00191,20,Male,Quebec,Wellness Focused,Fitness,Fitness,Premium health products,Self-care priority,7.6,5,71.78,7,1,3,4,2,3,1,1,23.1,1,1,1,1,3,5
GZ00192,18,Non-binary,Saskatchewan,Experience Seekers,Adventure,Food,Spend on experiences,FOMO-driven,6.2,6,183.83,14,5,5,1,1,2,1,0,25.8,1,0,0,1,1,1
GZ00193,24,Non-binary,Alberta,Creative Expressors,Fashion,Fashion,Brand as identity,Unique purchases,2.9,3,143.25,5,5,3,2,3,4,1,0,8.6,0,0,1,1,1,5
GZ00194,24,Female,Atlantic,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,3.2,13,139.8,4,5,1,5,2,3,1,0,20.6,1,0,0,0,2,2
GZ00195,19,Non-binary,Territories,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,7.1,18,165.98,4,4,4,2,5,3,1,1,20.5,1,1,1,0,4,5
GZ00196,18,Male,Atlantic,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,5.3,16,168.97,11,2,3,4,1,4,0,1,25.0,1,0,1,0,0,3
GZ00197,25,Male,Ontario,Creative Expressors,Self-Expression,Music,Brand as identity,Unique purchases,6.9,8,144.78,0,1,4,5,2,2,1,0,12.0,0,1,0,0,3,5
GZ00198,24,Male,Atlantic,Creative Expressors,Music,Fashion,Brand as identity,Unique purchases,2.6,16,67.42,9,4,5,1,3,3,0,0,7.3,0,0,0,0,6,1
GZ00199,24,Male,Alberta,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,3.5,14,150.48,5,2,3,1,3,5,1,0,16.8,1,0,1,1,6,5
GZ00200,21,Male,Ontario,Creative Expressors,Self-Expression,Fashion,Brand as identity,Unique purchases,6.6,17,188.1,13,1,2,2,4,3,0,0,5.4,1,1,1,1,3,2
GZ00201,22,Non-binary,Manitoba,Eco Warriors,Sustainability,Environment,Buy sustainable,Conscious consumption,6.7,7,61.19,11,4,1,2,1,2,1,0,21.4,1,0,0,1,1,3
GZ00202,25,Female,Saskatchewan,Experience Seekers,Food,Adventure,Spend on experiences,FOMO-driven,7.2,10,101.59,10,2,2,3,2,1,1,0,14.6,0,0,0,1,3,2
GZ00203,23,Female,Saskatchewan,Eco Warriors,Organic Food,Environment,Buy sustainable,Conscious consumption,4.9,3,96.37,8,5,5,1,2,5,0,1,26.5,0,1,1,1,4,4
GZ00204,20,Female,Saskatchewan,Eco Warriors,Sustainability,Activism,Buy sustainable,Conscious consumption,4.1,16,185.08,13,3,3,1,2,1,1,1,19.3,1,0,0,0,4,1
GZ00205,23,Non-binary,British Columbia,Eco Warriors,Environment,Sustainability,Buy sustainable,Conscious consumption,7.0,4,31.16,9,2,2,3,5,5,0,0,7.6,1,0,0,1,5,1
GZ00206,21,Female,Atlantic,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,7.8,4,135.93,13,2,1,5,5,5,1,1,26.2,0,1,0,0,2,4
GZ00207,22,Male,Manitoba,Experience Seekers,Food,Adventure,Spend on experiences,FOMO-driven,6.3,3,110.94,3,4,1,4,2,3,0,0,29.2,1,1,1,1,7,4
GZ00208,20,Female,Ontario,Digital Natives,Social Media,Social Media,High online shopping,Influencer-driven,4.1,12,40.01,0,1,4,4,1,1,0,0,16.9,1,0,0,1,1,4
GZ00209,21,Non-binary,Ontario,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,3.6,2,43.84,12,4,5,4,1,1,1,1,9.5,0,0,0,0,7,1
GZ00210,24,Male,Ontario,Creative Expressors,Art,Self-Expression,Brand as identity,Unique purchases,5.8,14,140.77,8,1,1,4,4,4,1,1,15.7,1,1,0,1,6,2
GZ00211,22,Non-binary,Territories,Experience Seekers,Music Festivals,Travel,Spend on experiences,FOMO-driven,5.1,4,158.38,13,5,2,3,2,5,0,1,6.3,1,1,0,1,3,4
GZ00212,25,Non-binary,Ontario,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,7.4,9,112.24,7,5,3,4,2,1,0,1,26.1,1,1,1,0,4,5
GZ00213,24,Male,Atlantic,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,7.3,4,113.85,14,5,1,4,3,5,1,1,9.4,0,0,0,1,4,1
GZ00214,24,Female,British Columbia,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,7.9,10,139.6,11,4,1,4,3,5,1,0,12.9,1,0,0,1,0,1
GZ00215,20,Female,British Columbia,Experience Seekers,Music Festivals,Music Festivals,Spend on experiences,FOMO-driven,3.6,8,141.78,7,4,1,2,5,5,1,1,26.4,0,1,1,0,0,4
GZ00216,18,Non-binary,Territories,Side Hustlers,Entrepreneurship,Entrepreneurship,Value-conscious,ROI-focused,3.8,7,156.0,6,4,1,1,1,3,1,0,13.8,0,1,1,1,5,2
GZ00217,24,Male,Ontario,Creative Expressors,Music,Fashion,Brand as identity,Unique purchases,2.1,18,187.24,4,1,5,5,3,2,0,0,24.5,0,0,0,1,0,5
GZ00218,25,Male,Alberta,Eco Warriors,Environment,Activism,Buy sustainable,Conscious consumption,5.6,9,110.84,0,4,4,4,2,4,0,1,13.9,0,1,1,0,5,1
GZ00219,20,Male,Saskatchewan,Side Hustlers,Personal Growth,Personal Growth,Value-conscious,ROI-focused,3.3,14,118.48,4,1,2,4,4,1,0,0,5.6,1,0,1,0,6,5
GZ00220,19,Non-binary,British Columbia,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,8.0,4,149.55,3,1,4,1,4,3,1,1,12.3,1,0,1,0,6,1
GZ00221,20,Non-binary,Territories,Experience Seekers,Music Festivals,Adventure,Spend on experiences,FOMO-driven,6.6,2,109.9,14,4,5,2,2,5,0,1,15.4,0,1,0,0,2,5
GZ00222,24,Male,British Columbia,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,7.0,3,87.25,8,5,2,2,4,3,1,0,8.7,1,1,1,0,6,2
GZ00223,21,Female,Alberta,Experience Seekers,Food,Music Festivals,Spend on experiences,FOMO-driven,6.3,8,86.56,12,5,4,4,3,4,1,1,7.4,1,1,0,1,7,4
GZ00224,25,Female,Quebec,Experience Seekers,Food,Adventure,Spend on experiences,FOMO-driven,7.7,11,82.77,14,3,1,4,1,4,1,0,11.1,0,0,0,0,0,3
GZ00225,23,Non-binary,Ontario,Experience Seekers,Food,Music Festivals,Spend on experiences,FOMO-driven,4.2,8,195.75,11,2,4,4,3,1,1,1,10.6,1,0,0,0,4,5
GZ00226,21,Female,Ontario,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,4.8,14,164.58,4,5,5,4,4,5,1,1,18.2,0,1,1,0,5,5
GZ00227,25,Male,Atlantic,Experience Seekers,Adventure,Music Festivals,Spend on experiences,FOMO-driven,3.7,9,81.57,0,4,3,3,4,2,0,1,9.5,1,0,0,0,4,3
GZ00228,25,Non-binary,Alberta,Wellness Focused,Fitness,Fitness,Premium health products,Self-care priority,5.7,10,187.5,5,2,5,4,5,1,1,0,9.6,0,1,0,1,1,5
GZ00229,21,Male,Quebec,Eco Warriors,Activism,Environment,Buy sustainable,Conscious consumption,4.8,4,109.67,13,5,4,1,1,4,0,1,23.5,1,0,1,1,2,4
GZ00230,24,Female,Ontario,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,7.5,13,119.82,0,4,5,1,3,3,1,0,26.6,0,0,1,1,6,5
GZ00231,20,Female,British Columbia,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,2.2,11,197.24,8,4,5,5,2,4,1,1,6.0,1,1,1,0,6,1
GZ00232,22,Male,Ontario,Experience Seekers,Music Festivals,Music Festivals,Spend on experiences,FOMO-driven,5.3,6,108.44,14,3,2,3,2,4,1,0,11.1,1,1,0,1,2,4
GZ00233,18,Male,Ontario,Experience Seekers,Music Festivals,Music Festivals,Spend on experiences,FOMO-driven,7.6,6,71.39,2,3,1,3,1,4,0,0,8.2,0,1,1,1,0,4
GZ00234,24,Male,Manitoba,Wellness Focused,Nutrition,Mental Health,Premium health products,Self-care priority,4.7,17,192.53,12,1,1,3,3,2,1,1,7.3,0,1,1,1,6,3
GZ00235,24,Male,Manitoba,Creative Expressors,Music,Music,Brand as identity,Unique purchases,3.7,12,58.74,2,5,3,5,1,5,0,1,7.2,1,0,0,1,4,4
GZ00236,22,Female,Manitoba,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,2.6,14,67.07,0,5,4,1,4,2,1,0,14.3,1,0,1,1,7,1
GZ00237,25,Non-binary,British Columbia,Eco Warriors,Organic Food,Environment,Buy sustainable,Conscious consumption,5.4,14,101.06,0,1,2,2,2,5,1,0,29.6,1,1,0,0,1,2
GZ00238,21,Male,Alberta,Side Hustlers,Finance,Entrepreneurship,Value-conscious,ROI-focused,7.8,3,137.17,6,5,3,4,4,1,1,0,27.9,1,1,0,0,0,1
GZ00239,20,Male,Alberta,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,5.6,17,61.88,9,1,5,3,3,4,0,0,26.1,0,1,1,1,5,4
GZ00240,18,Non-binary,Saskatchewan,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,3.8,12,185.57,12,5,1,3,2,3,0,0,15.4,0,0,1,0,3,4
GZ00241,20,Male,Atlantic,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,7.0,13,146.69,9,5,4,3,5,2,0,0,16.9,1,0,0,1,3,3
GZ00242,19,Male,Saskatchewan,Creative Expressors,Fashion,Fashion,Brand as identity,Unique purchases,7.7,5,193.42,4,4,3,1,3,5,1,0,15.8,1,0,1,0,6,1
GZ00243,22,Non-binary,Manitoba,Eco Warriors,Organic Food,Activism,Buy sustainable,Conscious consumption,5.4,17,166.18,0,3,1,1,1,2,1,0,19.4,0,0,1,1,6,3
GZ00244,23,Male,Saskatchewan,Digital Natives,Social Media,Gaming,High online shopping,Influencer-driven,3.7,4,119.9,8,1,1,4,4,2,1,0,26.2,0,0,1,0,2,5
GZ00245,18,Non-binary,Alberta,Experience Seekers,Food,Food,Spend on experiences,FOMO-driven,7.7,7,191.76,12,1,5,2,5,3,0,1,22.9,0,1,1,1,1,5
GZ00246,18,Female,Quebec,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,6.6,9,92.69,10,2,1,1,2,4,0,0,24.0,0,1,1,0,2,4
GZ00247,20,Female,Quebec,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,3.1,11,186.48,0,5,5,4,1,4,0,1,9.2,1,0,1,0,1,3
GZ00248,22,Male,Territories,Digital Natives,Tech,Gaming,High online shopping,Influencer-driven,6.7,17,57.41,8,4,2,1,3,2,1,0,6.6,1,0,0,1,7,3
GZ00249,22,Non-binary,Atlantic,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,4.7,11,87.44,3,4,3,2,1,4,1,1,11.1,0,1,0,0,2,1
GZ00250,20,Female,Ontario,Creative Expressors,Art,Art,Brand as identity,Unique purchases,6.9,2,110.52,6,2,1,1,4,2,0,0,19.8,0,1,1,0,4,3
GZ00251,22,Non-binary,Alberta,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,6.8,5,35.75,12,3,3,1,3,3,0,0,18.1,0,1,1,0,0,5
GZ00252,22,Male,Quebec,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,6.3,6,188.14,7,4,2,3,2,1,1,0,17.4,1,1,0,1,5,4
GZ00253,18,Male,Atlantic,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,6.9,3,161.44,5,1,1,5,1,3,0,1,9.0,1,0,0,0,4,4
GZ00254,24,Male,Territories,Wellness Focused,Mental Health,Fitness,Premium health products,Self-care priority,5.0,15,100.88,2,3,2,3,2,2,0,1,9.3,1,0,0,1,6,2
GZ00255,25,Female,Atlantic,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,6.3,9,80.66,1,3,3,3,1,1,1,0,7.0,0,0,0,1,4,2
GZ00256,21,Female,Saskatchewan,Side Hustlers,Entrepreneurship,Personal Growth,Value-conscious,ROI-focused,5.7,14,151.81,4,1,1,4,5,3,1,1,12.2,0,1,1,0,4,3
GZ00257,22,Female,Territories,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,4.9,4,193.87,1,1,4,5,4,5,1,1,12.7,1,1,1,0,2,5
GZ00258,19,Female,Territories,Side Hustlers,Entrepreneurship,Entrepreneurship,Value-conscious,ROI-focused,4.5,16,121.09,7,5,3,1,2,1,1,1,17.4,1,1,0,1,1,4
GZ00259,19,Non-binary,Saskatchewan,Creative Expressors,Self-Expression,Music,Brand as identity,Unique purchases,4.0,2,85.87,3,5,2,1,1,3,1,0,22.8,0,0,1,0,0,5
GZ00260,19,Male,Ontario,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,6.8,10,72.1,7,5,3,2,2,1,1,1,21.5,1,1,0,0,2,4
GZ00261,18,Non-binary,Territories,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,4.7,16,41.1,4,4,5,2,2,1,0,0,6.6,0,1,1,1,2,4
GZ00262,24,Non-binary,British Columbia,Digital Natives,Tech,Gaming,High online shopping,Influencer-driven,7.7,6,81.49,4,5,4,3,4,1,1,1,28.2,1,0,0,0,0,2
GZ00263,20,Female,Ontario,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,7.7,14,72.76,11,5,1,3,5,4,1,1,14.1,1,0,0,1,4,2
GZ00264,25,Non-binary,Ontario,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,5.1,9,91.34,13,5,5,4,1,1,1,1,24.9,1,0,1,0,0,5
GZ00265,19,Female,Quebec,Experience Seekers,Adventure,Music Festivals,Spend on experiences,FOMO-driven,5.2,19,186.81,13,1,5,5,4,4,0,0,25.5,1,0,0,0,2,5
GZ00266,25,Male,Quebec,Digital Natives,Streaming,Social Media,High online shopping,Influencer-driven,4.1,2,84.1,8,5,5,5,4,2,1,0,14.6,1,0,0,1,7,1
GZ00267,23,Non-binary,Manitoba,Creative Expressors,Art,Self-Expression,Brand as identity,Unique purchases,5.2,13,129.86,5,5,3,2,1,1,1,1,21.3,1,1,1,0,7,1
GZ00268,21,Non-binary,Territories,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,6.0,19,189.8,10,5,2,5,4,5,0,1,19.3,0,0,1,0,5,1
GZ00269,18,Female,Atlantic,Wellness Focused,Fitness,Fitness,Premium health products,Self-care priority,5.1,13,99.43,13,1,3,3,1,2,0,0,26.4,0,0,0,0,4,3
GZ00270,23,Male,Saskatchewan,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,6.9,3,158.17,9,5,4,4,3,1,1,0,8.2,0,1,0,1,1,3
GZ00271,20,Non-binary,Ontario,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,6.5,19,60.32,7,3,3,4,4,3,0,0,11.0,1,0,1,1,2,2
GZ00272,18,Male,Quebec,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,7.8,18,139.89,8,5,4,5,5,1,0,1,29.6,1,1,1,0,6,4
GZ00273,19,Non-binary,Atlantic,Side Hustlers,Finance,Learning,Value-conscious,ROI-focused,4.6,14,81.87,1,1,4,3,2,4,0,1,19.4,0,1,1,1,5,5
GZ00274,22,Female,Manitoba,Side Hustlers,Personal Growth,Finance,Value-conscious,ROI-focused,4.3,14,171.6,5,3,1,5,5,2,0,0,24.3,0,1,0,1,5,5
GZ00275,19,Non-binary,Atlantic,Side Hustlers,Finance,Entrepreneurship,Value-conscious,ROI-focused,4.3,13,56.92,1,2,5,5,2,3,0,1,13.9,0,1,0,1,6,4
GZ00276,18,Male,Alberta,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,7.5,4,77.94,4,1,5,2,1,1,0,0,11.8,1,1,0,1,1,2
GZ00277,22,Non-binary,Alberta,Digital Natives,Tech,Gaming,High online shopping,Influencer-driven,7.9,15,119.3,8,2,5,3,1,1,1,0,22.8,0,1,1,0,7,3
GZ00278,24,Non-binary,Quebec,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,4.9,2,36.82,4,5,2,4,3,5,1,1,6.5,0,1,1,1,5,3
GZ00279,22,Non-binary,Alberta,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,3.2,16,195.7,14,1,3,3,5,2,0,0,9.9,1,0,1,0,0,3
GZ00280,21,Male,Quebec,Eco Warriors,Sustainability,Sustainability,Buy sustainable,Conscious consumption,2.1,18,115.83,5,4,3,3,3,1,1,0,27.3,1,0,0,0,1,2
GZ00281,20,Non-binary,Quebec,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,2.9,12,55.81,8,3,3,5,5,5,1,1,21.3,1,0,1,1,4,4
GZ00282,21,Non-binary,Manitoba,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,7.8,8,157.63,1,2,4,2,3,5,1,0,25.8,1,1,0,0,6,4
GZ00283,20,Male,Quebec,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,5.1,3,103.02,7,5,5,1,5,2,1,1,25.5,1,1,0,0,6,3
GZ00284,19,Female,Territories,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,5.2,11,33.3,14,4,1,1,2,4,1,1,15.7,0,0,0,1,5,2
GZ00285,18,Female,Territories,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,4.7,2,165.61,2,1,5,5,2,3,0,0,24.3,0,1,1,0,1,4
GZ00286,19,Non-binary,Atlantic,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,7.2,16,161.13,3,2,3,3,1,4,0,1,8.7,0,0,0,1,6,3
GZ00287,21,Female,Alberta,Wellness Focused,Fitness,Fitness,Premium health products,Self-care priority,2.1,6,33.73,4,5,3,2,5,5,1,1,24.0,1,0,0,0,4,2
GZ00288,18,Male,Atlantic,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,7.8,5,68.86,5,3,3,1,5,5,1,0,16.8,0,1,0,1,4,2
GZ00289,20,Female,Manitoba,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,5.9,15,165.37,2,4,5,4,2,4,1,1,15.6,1,1,1,1,6,5
GZ00290,21,Female,Manitoba,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,6.2,12,191.9,9,4,2,1,3,5,1,0,23.6,0,1,0,0,4,3
GZ00291,18,Female,Territories,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,6.0,10,61.08,10,2,2,2,2,5,1,1,9.8,0,1,1,1,7,3
GZ00292,25,Male,Alberta,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,3.8,16,129.77,6,2,3,1,2,5,0,0,25.0,0,1,0,1,0,3
GZ00293,22,Male,Manitoba,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,2.4,18,62.4,0,5,4,3,2,3,0,1,20.3,1,1,0,1,4,4
